Date,Hour,Team ID,Units,Direct Hours,Indirect Hours,Idle Hours,Standard Hours,New Hire Share,Travel Distance
2026-08-04,0,PCK-C-N,326,3.488,0.542,0.47,2.716,0.163,8633
2026-08-04,1,PCK-C-N,652,7.237,1.057,0.706,5.432,0.163,16488
2026-08-04,2,PCK-C-N,608,7.885,1.115,0.0,5.069,0.163,15961
2026-08-04,3,PCK-C-N,628,7.796,1.204,-0.0,5.23,0.163,16200
2026-08-04,4,PCK-C-N,652,8.011,0.97,0.019,5.432,0.163,16628
2026-08-04,5,PCK-C-N,652,7.401,1.217,0.382,5.432,0.163,16479
2026-08-04,8,PAK-D-1,2112,15.025,1.897,2.078,14.079,0.1,0
2026-08-04,9,PAK-D-1,2308,16.457,2.543,0.0,15.387,0.1,0
2026-08-04,10,PAK-D-1,2346,16.217,1.984,0.799,15.643,0.1,0
2026-08-04,11,PAK-D-1,2346,16.692,2.215,0.093,15.643,0.1,0
2026-08-04,12,PAK-D-1,1173,8.164,1.072,0.264,7.822,0.1,0
2026-08-04,13,PAK-D-1,2346,15.559,1.946,1.496,15.643,0.1,0
2026-08-04,14,PAK-D-1,2346,16.022,2.102,0.876,15.643,0.1,0
2026-08-04,15,PAK-D-1,2346,15.778,2.275,0.946,15.643,0.1,0
2026-08-04,16,PAK-D-1,2346,15.843,2.12,1.036,15.643,0.1,0
2026-08-04,17,PAK-D-1,2346,16.431,2.073,0.496,15.643,0.1,0
2026-08-04,8,PAK-D-2,1408,10.893,1.58,1.527,9.386,0.25,0
2026-08-04,9,PAK-D-2,1564,11.716,1.639,0.645,10.429,0.25,0
2026-08-04,10,PAK-D-2,1564,11.424,1.868,0.708,10.429,0.25,0
2026-08-04,11,PAK-D-2,1564,10.992,1.453,1.555,10.429,0.25,0
2026-08-04,12,PAK-D-2,782,5.638,0.734,0.628,5.214,0.25,0
2026-08-04,13,PAK-D-2,1564,11.47,1.49,1.04,10.429,0.25,0
2026-08-04,14,PAK-D-2,1564,10.959,1.342,1.699,10.429,0.25,0
2026-08-04,15,PAK-D-2,1564,11.427,1.463,1.11,10.429,0.25,0
2026-08-04,16,PAK-D-2,1564,10.962,1.599,1.439,10.429,0.25,0
2026-08-04,17,PAK-D-2,1564,10.925,1.695,1.379,10.429,0.25,0
2026-08-04,20,PAK-N-1,2346,19.024,2.851,2.125,15.643,0.18,0
2026-08-04,21,PAK-N-1,2607,19.508,2.3,2.193,17.381,0.18,0
2026-08-04,22,PAK-N-1,2607,19.322,3.08,1.598,17.381,0.18,0
2026-08-04,23,PAK-N-1,2607,18.747,2.583,2.669,17.381,0.18,0
2026-08-04,0,PAK-N-1,1304,9.554,1.56,0.887,8.691,0.18,0
2026-08-04,1,PAK-N-1,2607,19.457,2.975,1.568,17.381,0.18,0
2026-08-04,2,PAK-N-1,2607,20.949,2.68,0.371,17.381,0.18,0
2026-08-04,3,PAK-N-1,2533,21.14,2.86,0.0,16.885,0.18,0
2026-08-04,4,PAK-N-1,2503,21.11,2.89,0.0,16.685,0.18,0
2026-08-04,5,PAK-N-1,2607,19.532,2.514,1.954,17.381,0.18,0
2026-08-04,8,SHP-D,3402,8.852,1.167,0.981,8.101,0.1,0
2026-08-04,9,SHP-D,3780,9.263,1.413,0.324,9.001,0.1,0
2026-08-04,10,SHP-D,3780,9.389,1.298,0.313,9.001,0.1,0
2026-08-04,11,SHP-D,3780,9.396,1.221,0.383,9.001,0.1,0
2026-08-04,12,SHP-D,1890,4.585,0.522,0.394,4.501,0.1,0
2026-08-04,13,SHP-D,3780,9.309,1.0,0.691,9.001,0.1,0
2026-08-04,14,SHP-D,3780,9.05,1.011,0.939,9.001,0.1,0
2026-08-04,15,SHP-D,3780,9.475,1.519,0.006,9.001,0.1,0
2026-08-04,16,SHP-D,3780,9.573,1.194,0.233,9.001,0.1,0
2026-08-04,17,SHP-D,3780,9.3,1.189,0.511,9.001,0.1,0
2026-08-04,20,SHP-N,2464,6.448,0.831,1.722,5.866,0.1,0
2026-08-04,21,SHP-N,2738,7.17,0.951,0.879,6.518,0.1,0
2026-08-04,22,SHP-N,2738,7.088,0.982,0.93,6.518,0.1,0
2026-08-04,23,SHP-N,2738,6.667,1.242,1.09,6.518,0.1,0
2026-08-04,0,SHP-N,1369,3.497,0.455,0.548,3.259,0.1,0
2026-08-04,1,SHP-N,2738,6.749,0.912,1.339,6.518,0.1,0
2026-08-04,2,SHP-N,2703,7.893,1.107,0.0,6.435,0.1,0
2026-08-04,3,SHP-N,2631,7.81,1.19,0.0,6.265,0.1,0
2026-08-04,4,SHP-N,2738,7.997,0.975,0.028,6.518,0.1,0
2026-08-04,5,SHP-N,2738,6.82,1.086,1.094,6.518,0.1,0
2026-08-04,8,RCV-D,3949,23.037,2.828,1.135,20.782,0.12,0
2026-08-04,9,RCV-D,4383,24.397,2.603,-0.0,23.067,0.12,0
2026-08-04,10,RCV-D,4334,24.53,2.47,0.0,22.811,0.12,0
2026-08-04,11,RCV-D,4346,24.277,2.723,0.0,22.875,0.12,0
2026-08-04,12,RCV-D,2166,11.772,1.728,-0.0,11.402,0.12,0
2026-08-04,13,RCV-D,4274,23.493,3.507,-0.0,22.494,0.12,0
2026-08-04,14,RCV-D,4387,23.689,3.043,0.268,23.091,0.12,0
2026-08-04,15,RCV-D,4230,23.688,3.312,0.0,22.264,0.12,0
2026-08-04,16,RCV-D,4303,23.261,3.739,0.0,22.649,0.12,0
2026-08-04,17,RCV-D,4387,24.08,2.519,0.401,23.091,0.12,0
2026-08-04,20,RCV-N,1692,10.334,1.198,1.469,8.907,0.2,0
2026-08-04,21,RCV-N,1880,10.935,1.535,0.53,9.896,0.2,0
2026-08-04,22,RCV-N,1880,11.101,1.251,0.648,9.896,0.2,0
2026-08-04,23,RCV-N,1880,10.676,1.677,0.647,9.896,0.2,0
2026-08-04,0,RCV-N,940,5.247,0.717,0.536,4.948,0.2,0
2026-08-04,1,RCV-N,1880,11.089,1.729,0.182,9.896,0.2,0
2026-08-04,2,RCV-N,1776,11.61,1.39,0.0,9.346,0.2,0
2026-08-04,3,RCV-N,1731,11.727,1.273,-0.0,9.11,0.2,0
2026-08-04,4,RCV-N,1736,11.331,1.669,0.0,9.136,0.2,0
2026-08-04,5,RCV-N,1880,11.303,1.543,0.154,9.896,0.2,0
2026-08-04,8,PUT-AB-D,3497,27.436,4.049,1.515,26.903,0.1,33745
2026-08-04,9,PUT-AB-D,3772,28.778,4.222,0.0,29.018,0.1,36523
2026-08-04,10,PUT-AB-D,3870,28.466,4.534,0.0,29.772,0.1,37378
2026-08-04,11,PUT-AB-D,3848,28.941,4.059,0.0,29.598,0.1,37289
2026-08-04,12,PUT-AB-D,1845,14.275,2.225,0.0,14.193,0.1,17452
2026-08-04,13,PUT-AB-D,3877,28.444,4.556,0.0,29.823,0.1,37601
2026-08-04,14,PUT-AB-D,3886,28.355,3.556,1.089,29.892,0.1,37688
2026-08-04,15,PUT-AB-D,3842,29.374,3.626,0.0,29.554,0.1,37536
2026-08-04,16,PUT-AB-D,3886,28.09,3.501,1.409,29.892,0.1,36814
2026-08-04,17,PUT-AB-D,3886,27.977,4.605,0.417,29.892,0.1,35917
2026-08-04,20,PUT-C-N,2144,24.37,3.44,1.19,16.489,0.2,55939
2026-08-04,21,PUT-C-N,2382,25.264,3.221,0.514,18.321,0.2,61981
2026-08-04,22,PUT-C-N,2382,24.759,2.74,1.501,18.321,0.2,62203
2026-08-04,23,PUT-C-N,2382,24.939,2.909,1.152,18.321,0.2,60716
2026-08-04,0,PUT-C-N,1191,12.372,1.785,0.343,9.16,0.2,30301
2026-08-04,1,PUT-C-N,2382,24.45,2.635,1.916,18.321,0.2,62889
2026-08-04,2,PUT-C-N,2259,25.399,3.601,0.0,17.374,0.2,58754
2026-08-04,3,PUT-C-N,2168,25.207,3.793,0.0,16.674,0.2,57309
2026-08-04,4,PUT-C-N,2203,26.252,2.748,0.0,16.949,0.2,58227
2026-08-04,5,PUT-C-N,2382,23.756,3.341,1.903,18.321,0.2,61712
2026-08-04,8,CNT-B-D,301,0.9,0.241,0.86,0.837,0.05,4193
2026-08-04,9,CNT-B-D,335,0.963,0.257,0.78,0.93,0.05,4758
2026-08-04,10,CNT-B-D,335,0.971,0.256,0.773,0.93,0.05,4726
2026-08-04,11,CNT-B-D,335,0.944,0.189,0.867,0.93,0.05,4750
2026-08-04,12,CNT-B-D,167,0.473,0.095,0.433,0.465,0.05,2288
2026-08-04,13,CNT-B-D,335,0.908,0.275,0.818,0.93,0.05,4586
2026-08-04,14,CNT-B-D,335,0.951,0.201,0.849,0.93,0.05,4738
2026-08-04,15,CNT-B-D,335,0.967,0.23,0.802,0.93,0.05,4704
2026-08-04,16,CNT-B-D,335,0.923,0.248,0.829,0.93,0.05,4631
2026-08-04,17,CNT-B-D,335,0.946,0.232,0.822,0.93,0.05,4619
2026-08-05,8,PCK-A-D,1451,12.195,2.249,2.556,12.094,0.1,13563
2026-08-05,9,PCK-A-D,1613,13.23,1.768,2.002,13.438,0.1,15083
2026-08-05,10,PCK-A-D,1613,12.9,1.954,2.146,13.438,0.1,15198
2026-08-05,11,PCK-A-D,1613,13.507,1.844,1.649,13.438,0.1,15586
2026-08-05,12,PCK-A-D,806,6.291,1.091,1.118,6.719,0.1,7535
2026-08-05,13,PCK-A-D,1613,13.345,2.249,1.406,13.438,0.1,15018
2026-08-05,14,PCK-A-D,1613,13.079,1.879,2.042,13.438,0.1,15135
2026-08-05,15,PCK-A-D,1613,13.312,1.958,1.73,13.438,0.1,15604
2026-08-05,16,PCK-A-D,1613,13.388,1.757,1.855,13.438,0.1,15672
2026-08-05,17,PCK-A-D,1613,12.846,1.998,2.156,13.438,0.1,15011
2026-08-05,20,PCK-A-N,1116,9.939,1.761,2.3,9.303,0.15,10848
2026-08-05,21,PCK-A-N,1240,10.154,1.547,2.299,10.337,0.15,12017
2026-08-05,22,PCK-A-N,1240,10.285,1.95,1.765,10.337,0.15,12148
2026-08-05,23,PCK-A-N,1240,10.657,1.952,1.392,10.337,0.15,11856
2026-08-05,0,PCK-A-N,620,5.16,0.678,1.162,5.169,0.15,5893
2026-08-05,1,PCK-A-N,1240,10.245,1.954,1.802,10.337,0.15,12076
2026-08-05,2,PCK-A-N,1240,11.762,1.474,0.764,10.337,0.15,11723
2026-08-05,3,PCK-A-N,1240,11.505,1.478,1.018,10.337,0.15,12088
2026-08-05,4,PCK-A-N,1240,12.187,1.481,0.332,10.337,0.15,11613
2026-08-05,5,PCK-A-N,1240,10.787,1.62,1.593,10.337,0.15,12167
2026-08-05,8,PCK-B-D,949,8.938,1.585,1.477,7.908,0.12,13671
2026-08-05,9,PCK-B-D,1054,8.998,1.186,1.815,8.786,0.12,14789
2026-08-05,10,PCK-B-D,1054,8.857,1.345,1.798,8.786,0.12,15145
2026-08-05,11,PCK-B-D,1054,9.347,1.125,1.528,8.786,0.12,14551
2026-08-05,12,PCK-B-D,527,4.726,0.585,0.689,4.393,0.12,7472
2026-08-05,13,PCK-B-D,1054,8.781,1.677,1.541,8.786,0.12,14535
2026-08-05,14,PCK-B-D,1054,9.382,1.367,1.252,8.786,0.12,14478
2026-08-05,15,PCK-B-D,1054,9.386,1.613,1.001,8.786,0.12,15201
2026-08-05,16,PCK-B-D,1054,8.857,1.447,1.696,8.786,0.12,14573
2026-08-05,17,PCK-B-D,1054,9.323,1.309,1.369,8.786,0.12,14664
2026-08-05,20,PCK-B-N,726,7.066,1.227,1.707,6.047,0.2,10029
2026-08-05,21,PCK-B-N,806,7.365,1.365,1.27,6.719,0.2,11164
2026-08-05,22,PCK-B-N,806,7.249,1.039,1.712,6.719,0.2,11644
2026-08-05,23,PCK-B-N,806,7.447,1.034,1.52,6.719,0.2,11316
2026-08-05,0,PCK-B-N,403,3.571,0.485,0.944,3.36,0.2,5832
2026-08-05,1,PCK-B-N,806,7.498,1.322,1.18,6.719,0.2,11302
2026-08-05,2,PCK-B-N,806,8.197,1.256,0.546,6.719,0.2,11469
2026-08-05,3,PCK-B-N,806,8.687,1.033,0.28,6.719,0.2,11478
2026-08-05,4,PCK-B-N,799,8.618,1.382,0.0,6.656,0.2,11102
2026-08-05,5,PCK-B-N,806,7.419,0.926,1.655,6.719,0.2,11165
2026-08-05,8,PCK-C-D,781,8.994,1.583,1.423,6.512,0.1,20150
2026-08-05,9,PCK-C-D,868,9.191,1.241,1.569,7.236,0.1,22249
2026-08-05,10,PCK-C-D,868,8.781,1.36,1.859,7.236,0.1,22754
2026-08-05,11,PCK-C-D,868,9.084,1.265,1.651,7.236,0.1,23247
2026-08-05,12,PCK-C-D,434,4.719,0.673,0.608,3.618,0.1,11532
2026-08-05,13,PCK-C-D,868,9.349,1.191,1.46,7.236,0.1,23280
2026-08-05,14,PCK-C-D,868,9.183,1.675,1.143,7.236,0.1,22700
2026-08-05,15,PCK-C-D,868,8.765,1.572,1.662,7.236,0.1,23068
2026-08-05,16,PCK-C-D,868,8.793,1.087,2.119,7.236,0.1,23329
2026-08-05,17,PCK-C-D,868,8.861,1.318,1.821,7.236,0.1,22572
2026-08-05,20,PCK-C-N,558,6.834,0.926,1.24,4.652,0.159,14880
2026-08-05,21,PCK-C-N,620,6.62,0.982,1.398,5.169,0.159,16738
2026-08-05,22,PCK-C-N,620,6.859,1.018,1.124,5.169,0.159,16374
2026-08-05,23,PCK-C-N,620,6.837,1.15,1.013,5.169,0.159,16243
2026-08-05,0,PCK-C-N,310,3.438,0.556,0.506,2.584,0.159,8026
2026-08-05,1,PCK-C-N,620,6.669,1.037,1.294,5.169,0.159,16126
2026-08-05,2,PCK-C-N,620,7.733,0.84,0.427,5.169,0.159,16748
2026-08-05,3,PCK-C-N,620,8.061,0.919,0.02,5.169,0.159,15861
2026-08-05,4,PCK-C-N,620,7.893,0.898,0.209,5.169,0.159,16258
2026-08-05,5,PCK-C-N,620,7.037,0.917,1.047,5.169,0.159,15894
2026-08-05,8,PAK-D-1,2010,14.485,1.91,2.605,13.397,0.1,0
2026-08-05,9,PAK-D-1,2233,15.587,2.343,1.07,14.885,0.1,0
2026-08-05,10,PAK-D-1,2233,15.088,2.236,1.676,14.885,0.1,0
2026-08-05,11,PAK-D-1,2233,15.788,1.721,1.491,14.885,0.1,0
2026-08-05,12,PAK-D-1,1116,7.412,0.965,1.124,7.443,0.1,0
2026-08-05,13,PAK-D-1,2233,14.832,2.437,1.731,14.885,0.1,0
2026-08-05,14,PAK-D-1,2233,15.668,2.338,0.993,14.885,0.1,0
2026-08-05,15,PAK-D-1,2233,15.233,2.086,1.681,14.885,0.1,0
2026-08-05,16,PAK-D-1,2233,15.086,2.023,1.891,14.885,0.1,0
2026-08-05,17,PAK-D-1,2233,15.807,2.343,0.85,14.885,0.1,0
2026-08-05,8,PAK-D-2,1340,10.67,1.655,1.675,8.931,0.25,0
2026-08-05,9,PAK-D-2,1489,10.613,1.435,1.952,9.924,0.25,0
2026-08-05,10,PAK-D-2,1489,10.768,1.748,1.484,9.924,0.25,0
2026-08-05,11,PAK-D-2,1489,10.851,1.428,1.721,9.924,0.25,0
2026-08-05,12,PAK-D-2,744,5.576,0.878,0.546,4.962,0.25,0
2026-08-05,13,PAK-D-2,1489,10.995,1.685,1.319,9.924,0.25,0
2026-08-05,14,PAK-D-2,1489,10.722,1.318,1.96,9.924,0.25,0
2026-08-05,15,PAK-D-2,1489,10.496,1.734,1.77,9.924,0.25,0
2026-08-05,16,PAK-D-2,1489,10.475,1.523,2.003,9.924,0.25,0
2026-08-05,17,PAK-D-2,1489,10.386,1.877,1.737,9.924,0.25,0
2026-08-05,20,PAK-N-1,2233,17.072,2.664,4.264,14.885,0.18,0
2026-08-05,21,PAK-N-1,2481,17.486,2.602,3.913,16.539,0.18,0
2026-08-05,22,PAK-N-1,2481,18.513,3.124,2.363,16.539,0.18,0
2026-08-05,23,PAK-N-1,2481,18.129,2.848,3.023,16.539,0.18,0
2026-08-05,0,PAK-N-1,1240,9.054,1.436,1.51,8.27,0.18,0
2026-08-05,1,PAK-N-1,2481,18.421,2.88,2.699,16.539,0.18,0
2026-08-05,2,PAK-N-1,2481,21.195,2.359,0.447,16.539,0.18,0
2026-08-05,3,PAK-N-1,2481,20.117,2.538,1.345,16.539,0.18,0
2026-08-05,4,PAK-N-1,2481,21.241,2.741,0.019,16.539,0.18,0
2026-08-05,5,PAK-N-1,2481,17.625,3.144,3.231,16.539,0.18,0
2026-08-05,8,SHP-D,3238,8.456,1.131,1.412,7.708,0.1,0
2026-08-05,9,SHP-D,3597,9.197,1.517,0.286,8.565,0.1,0
2026-08-05,10,SHP-D,3597,8.809,1.015,1.176,8.565,0.1,0
2026-08-05,11,SHP-D,3597,8.947,1.027,1.027,8.565,0.1,0
2026-08-05,12,SHP-D,1799,4.555,0.508,0.437,4.282,0.1,0
2026-08-05,13,SHP-D,3597,9.104,1.487,0.408,8.565,0.1,0
2026-08-05,14,SHP-D,3597,8.971,1.326,0.703,8.565,0.1,0
2026-08-05,15,SHP-D,3597,9.187,1.425,0.388,8.565,0.1,0
2026-08-05,16,SHP-D,3597,8.561,1.05,1.389,8.565,0.1,0
2026-08-05,17,SHP-D,3597,8.931,1.514,0.555,8.565,0.1,0
2026-08-05,20,SHP-N,2344,6.224,1.1,1.676,5.582,0.1,0
2026-08-05,21,SHP-N,2605,6.555,0.833,1.612,6.202,0.1,0
2026-08-05,22,SHP-N,2605,6.762,1.17,1.069,6.202,0.1,0
2026-08-05,23,SHP-N,2605,6.677,1.098,1.225,6.202,0.1,0
2026-08-05,0,SHP-N,1302,3.18,0.627,0.693,3.101,0.1,0
2026-08-05,1,SHP-N,2605,6.643,0.842,1.515,6.202,0.1,0
2026-08-05,2,SHP-N,2605,7.217,0.845,0.939,6.202,0.1,0
2026-08-05,3,SHP-N,2605,7.647,0.979,0.373,6.202,0.1,0
2026-08-05,4,SHP-N,2605,7.632,1.159,0.21,6.202,0.1,0
2026-08-05,5,SHP-N,2605,6.519,0.924,1.556,6.202,0.1,0
2026-08-05,8,RCV-D,4139,23.49,3.51,0.0,21.784,0.12,0
2026-08-05,9,RCV-D,4473,23.898,3.102,0.0,23.54,0.12,0
2026-08-05,10,RCV-D,4651,24.551,2.449,0.0,24.477,0.12,0
2026-08-05,11,RCV-D,4453,23.432,3.568,-0.0,23.439,0.12,0
2026-08-05,12,RCV-D,2277,12.156,1.344,0.0,11.982,0.12,0
2026-08-05,13,RCV-D,4277,23.692,3.308,0.0,22.509,0.12,0
2026-08-05,14,RCV-D,4255,23.567,3.433,0.0,22.395,0.12,0
2026-08-05,15,RCV-D,4372,24.297,2.703,0.0,23.011,0.12,0
2026-08-05,16,RCV-D,4494,24.05,2.95,-0.0,23.651,0.12,0
2026-08-05,17,RCV-D,4480,23.826,3.174,0.0,23.577,0.12,0
2026-08-05,20,RCV-N,1911,11.412,1.53,0.058,10.057,0.2,0
2026-08-05,21,RCV-N,2074,11.71,1.29,0.0,10.917,0.2,0
2026-08-05,22,RCV-N,1921,11.386,1.614,0.0,10.108,0.2,0
2026-08-05,23,RCV-N,1985,11.715,1.285,0.0,10.445,0.2,0
2026-08-05,0,RCV-N,1016,5.644,0.856,0.0,5.348,0.2,0
2026-08-05,1,RCV-N,1922,11.525,1.475,0.0,10.115,0.2,0
2026-08-05,2,RCV-N,1699,11.278,1.722,0.0,8.941,0.2,0
2026-08-05,3,RCV-N,1722,11.539,1.461,0.0,9.062,0.2,0
2026-08-05,4,RCV-N,1783,11.593,1.407,0.0,9.385,0.2,0
2026-08-05,5,RCV-N,1926,11.498,1.502,0.0,10.138,0.2,0
2026-08-05,8,PUT-AB-D,3488,28.698,4.302,0.0,26.83,0.1,33909
2026-08-05,9,PUT-AB-D,3739,28.951,4.049,-0.0,28.76,0.1,36380
2026-08-05,10,PUT-AB-D,4004,29.03,3.97,0.0,30.803,0.1,38124
2026-08-05,11,PUT-AB-D,3858,29.367,3.633,-0.0,29.676,0.1,37086
2026-08-05,12,PUT-AB-D,1931,14.877,1.623,0.0,14.854,0.1,17954
2026-08-05,13,PUT-AB-D,3799,28.799,4.201,0.0,29.223,0.1,35047
2026-08-05,14,PUT-AB-D,4093,29.685,3.315,0.0,31.487,0.1,37869
2026-08-05,15,PUT-AB-D,3869,29.652,3.348,0.0,29.764,0.1,36749
2026-08-05,16,PUT-AB-D,4133,29.879,3.121,0.0,31.794,0.1,39230
2026-08-05,17,PUT-AB-D,4022,29.225,3.775,0.0,30.941,0.1,38250
2026-08-05,20,PUT-C-N,2394,25.606,3.394,0.0,18.412,0.2,62850
2026-08-05,21,PUT-C-N,2435,25.397,3.603,-0.0,18.729,0.2,64780
2026-08-05,22,PUT-C-N,2631,26.351,2.649,0.0,20.238,0.2,67331
2026-08-05,23,PUT-C-N,2490,25.801,3.199,0.0,19.157,0.2,66600
2026-08-05,0,PUT-C-N,1240,13.042,1.458,0.0,9.538,0.2,31932
2026-08-05,1,PUT-C-N,2532,26.179,2.821,0.0,19.479,0.2,66542
2026-08-05,2,PUT-C-N,2190,25.417,3.583,-0.0,16.843,0.2,58070
2026-08-05,3,PUT-C-N,2258,25.675,3.325,0.0,17.371,0.2,57100
2026-08-05,4,PUT-C-N,2154,24.971,4.029,0.0,16.566,0.2,55575
2026-08-05,5,PUT-C-N,2584,25.864,3.136,0.0,19.878,0.2,66423
2026-08-05,8,CNT-B-D,334,0.974,0.247,0.779,0.927,0.05,4795
2026-08-05,9,CNT-B-D,371,1.071,0.233,0.697,1.03,0.05,5308
2026-08-05,10,CNT-B-D,371,1.059,0.238,0.703,1.03,0.05,5204
2026-08-05,11,CNT-B-D,371,1.057,0.232,0.71,1.03,0.05,5092
2026-08-05,12,CNT-B-D,185,0.516,0.093,0.39,0.515,0.05,2565
2026-08-05,13,CNT-B-D,371,1.056,0.201,0.742,1.03,0.05,5064
2026-08-05,14,CNT-B-D,371,1.027,0.253,0.72,1.03,0.05,5201
2026-08-05,15,CNT-B-D,371,1.011,0.233,0.756,1.03,0.05,5263
2026-08-05,16,CNT-B-D,371,1.05,0.197,0.752,1.03,0.05,5315
2026-08-05,17,CNT-B-D,371,1.008,0.21,0.782,1.03,0.05,5336
2026-08-06,8,PCK-A-D,1330,11.79,2.112,3.098,11.079,0.1,12848
2026-08-06,9,PCK-A-D,1477,11.98,2.283,2.737,12.31,0.1,14327
2026-08-06,10,PCK-A-D,1477,11.563,2.294,3.143,12.31,0.1,14002
2026-08-06,11,PCK-A-D,1477,12.313,2.15,2.538,12.31,0.1,14438
2026-08-06,12,PCK-A-D,739,5.763,0.807,1.93,6.155,0.1,7013
2026-08-06,13,PCK-A-D,1477,11.822,1.801,3.377,12.31,0.1,13708
2026-08-06,14,PCK-A-D,1477,11.609,1.977,3.414,12.31,0.1,14277
2026-08-06,15,PCK-A-D,1477,11.651,1.966,3.382,12.31,0.1,14174
2026-08-06,16,PCK-A-D,1477,12.339,2.166,2.495,12.31,0.1,14389
2026-08-06,17,PCK-A-D,1477,11.91,1.814,3.276,12.31,0.1,14161
2026-08-06,20,PCK-A-N,1023,9.282,1.957,2.761,8.522,0.15,9508
2026-08-06,21,PCK-A-N,1136,9.734,1.552,2.714,9.469,0.15,10536
2026-08-06,22,PCK-A-N,1136,9.447,1.622,2.931,9.469,0.15,10846
2026-08-06,23,PCK-A-N,1136,9.574,1.443,2.983,9.469,0.15,11058
2026-08-06,0,PCK-A-N,568,4.952,0.638,1.41,4.735,0.15,5303
2026-08-06,1,PCK-A-N,1136,9.316,1.275,3.409,9.469,0.15,11110
2026-08-06,2,PCK-A-N,1136,11.087,1.562,1.351,9.469,0.15,10817
2026-08-06,3,PCK-A-N,1136,10.661,1.467,1.872,9.469,0.15,10882
2026-08-06,4,PCK-A-N,1136,11.333,1.28,1.387,9.469,0.15,10599
2026-08-06,5,PCK-A-N,1136,9.86,1.411,2.729,9.469,0.15,11085
2026-08-06,8,PCK-B-D,869,8.413,1.144,2.443,7.244,0.12,12505
2026-08-06,9,PCK-B-D,966,8.198,1.13,2.673,8.049,0.12,13363
2026-08-06,10,PCK-B-D,966,8.225,1.539,2.236,8.049,0.12,13881
2026-08-06,11,PCK-B-D,966,8.387,1.354,2.259,8.049,0.12,13324
2026-08-06,12,PCK-B-D,483,4.061,0.754,1.185,4.025,0.12,6810
2026-08-06,13,PCK-B-D,966,8.052,1.558,2.39,8.049,0.12,13755
2026-08-06,14,PCK-B-D,966,8.609,1.604,1.787,8.049,0.12,13533
2026-08-06,15,PCK-B-D,966,8.349,1.521,2.13,8.049,0.12,13590
2026-08-06,16,PCK-B-D,966,8.326,1.227,2.447,8.049,0.12,13912
2026-08-06,17,PCK-B-D,966,8.406,1.193,2.4,8.049,0.12,13499
2026-08-06,20,PCK-B-N,665,6.49,1.064,2.446,5.54,0.2,9332
2026-08-06,21,PCK-B-N,739,6.995,0.974,2.031,6.155,0.2,10275
2026-08-06,22,PCK-B-N,739,6.602,1.3,2.097,6.155,0.2,10412
2026-08-06,23,PCK-B-N,739,7.015,1.315,1.669,6.155,0.2,10174
2026-08-06,0,PCK-B-N,369,3.411,0.604,0.985,3.078,0.2,5099
2026-08-06,1,PCK-B-N,739,6.573,0.979,2.448,6.155,0.2,10538
2026-08-06,2,PCK-B-N,739,7.456,1.026,1.517,6.155,0.2,10433
2026-08-06,3,PCK-B-N,739,7.541,1.024,1.436,6.155,0.2,10456
2026-08-06,4,PCK-B-N,739,7.889,1.135,0.976,6.155,0.2,10400
2026-08-06,5,PCK-B-N,739,6.514,1.324,2.161,6.155,0.2,10550
2026-08-06,8,PCK-C-D,716,7.938,1.583,2.48,5.966,0.1,18544
2026-08-06,9,PCK-C-D,795,8.27,1.643,2.087,6.629,0.1,21169
2026-08-06,10,PCK-C-D,795,8.018,1.424,2.558,6.629,0.1,21289
2026-08-06,11,PCK-C-D,795,8.632,1.323,2.045,6.629,0.1,20196
2026-08-06,12,PCK-C-D,398,4.128,0.636,1.236,3.314,0.1,10097
2026-08-06,13,PCK-C-D,795,8.52,1.641,1.839,6.629,0.1,20265
2026-08-06,14,PCK-C-D,795,8.182,1.101,2.716,6.629,0.1,20342
2026-08-06,15,PCK-C-D,795,8.665,1.424,1.911,6.629,0.1,20747
2026-08-06,16,PCK-C-D,795,8.585,1.363,2.051,6.629,0.1,21144
2026-08-06,17,PCK-C-D,795,8.031,1.469,2.5,6.629,0.1,20106
2026-08-06,20,PCK-C-N,511,5.847,1.151,2.002,4.261,0.156,13410
2026-08-06,21,PCK-C-N,568,6.306,0.871,1.823,4.735,0.156,15163
2026-08-06,22,PCK-C-N,568,6.1,0.968,1.931,4.735,0.156,15243
2026-08-06,23,PCK-C-N,568,6.162,0.981,1.857,4.735,0.156,14588
2026-08-06,0,PCK-C-N,284,3.037,0.596,0.867,2.367,0.156,7538
2026-08-06,1,PCK-C-N,568,6.227,1.098,1.675,4.735,0.156,14817
2026-08-06,2,PCK-C-N,568,7.296,1.048,0.655,4.735,0.156,14853
2026-08-06,3,PCK-C-N,568,7.121,0.937,0.942,4.735,0.156,14371
2026-08-06,4,PCK-C-N,568,6.879,0.882,1.239,4.735,0.156,15079
2026-08-06,5,PCK-C-N,568,6.45,0.915,1.635,4.735,0.156,14910
2026-08-06,8,PAK-D-1,1841,13.634,2.387,2.979,12.272,0.1,0
2026-08-06,9,PAK-D-1,2045,14.391,2.448,2.161,13.636,0.1,0
2026-08-06,10,PAK-D-1,2045,13.997,1.923,3.08,13.636,0.1,0
2026-08-06,11,PAK-D-1,2045,13.78,1.788,3.433,13.636,0.1,0
2026-08-06,12,PAK-D-1,1023,7.159,1.214,1.127,6.818,0.1,0
2026-08-06,13,PAK-D-1,2045,13.583,1.977,3.439,13.636,0.1,0
2026-08-06,14,PAK-D-1,2045,14.51,2.313,2.177,13.636,0.1,0
