Order ID,Order Date,Store ID,Product ID,Quantity,Unit Price,Discount,Net Sales,COGS
O010754,2026-02-14,ST02,CL03,1,39.0,0.0,39.0,16.38
O010755,2026-02-14,ST12,CL01,2,79.0,0.0,158.0,79.0
O010756,2026-02-14,ST01,AC05,2,35.0,0.2,56.0,23.1
O010757,2026-02-14,ST04,AC03,3,129.0,0.0,387.0,181.89
O010758,2026-02-14,ST01,AC04,1,139.0,0.2,111.2,62.55
O010759,2026-02-14,ST03,AC05,1,35.0,0.0,35.0,11.55
O010760,2026-02-14,ST05,CK01,1,89.0,0.0,89.0,44.5
O010761,2026-02-15,ST12,AC04,2,139.0,0.0,278.0,125.1
O010762,2026-02-15,ST11,CL03,2,39.0,0.0,78.0,32.76
O010763,2026-02-15,ST12,FW04,3,69.0,0.0,207.0,82.8
O010764,2026-02-15,ST03,AC05,1,35.0,0.0,35.0,11.55
O010765,2026-02-15,ST01,AC03,1,129.0,0.0,129.0,60.63
O010766,2026-02-15,ST12,AP02,1,299.0,0.0,299.0,137.54
O010767,2026-02-15,ST11,AP01,1,249.0,0.0,249.0,109.56
O010768,2026-02-15,ST04,CL03,1,39.0,0.0,39.0,16.38
O010769,2026-02-15,ST01,AP01,1,249.0,0.0,249.0,109.56
O010770,2026-02-15,ST02,FW04,2,69.0,0.1,124.2,55.2
O010771,2026-02-15,ST03,CL04,1,24.0,0.2,19.2,8.4
O010772,2026-02-15,ST11,AP04,2,89.0,0.0,178.0,74.76
O010773,2026-02-15,ST02,AC03,1,129.0,0.0,129.0,60.63
O010774,2026-02-15,ST04,CL01,1,79.0,0.0,79.0,39.5
O010775,2026-02-15,ST11,SB01,1,279.0,0.0,279.0,145.08
O010776,2026-02-15,ST05,AP02,1,299.0,0.0,299.0,137.54
O010777,2026-02-15,ST03,FW04,1,69.0,0.0,69.0,27.6
O010778,2026-02-16,ST09,AP01,1,249.0,0.0,249.0,109.56
O010779,2026-02-16,ST06,CL03,1,39.0,0.1,35.1,16.38
O010780,2026-02-16,ST04,AP02,2,299.0,0.0,598.0,275.08
O010781,2026-02-16,ST09,AC01,2,49.0,0.1,88.2,39.2
O010782,2026-02-16,ST02,AP01,1,249.0,0.0,249.0,109.56
O010783,2026-02-16,ST02,FW03,2,169.0,0.1,304.2,165.62
O010784,2026-02-16,ST09,AP03,1,99.0,0.0,99.0,39.6
O010785,2026-02-16,ST11,CL02,1,229.0,0.1,206.1,125.95
O010786,2026-02-16,ST01,AC03,1,129.0,0.0,129.0,60.63
O010787,2026-02-16,ST11,FW03,1,169.0,0.2,135.2,82.81
O010788,2026-02-16,ST10,AP05,1,89.0,0.1,80.1,33.82
O010789,2026-02-16,ST11,FW04,1,69.0,0.2,55.2,27.6
O010790,2026-02-16,ST07,SB01,1,279.0,0.0,279.0,145.08
O010791,2026-02-16,ST03,FW03,1,169.0,0.0,169.0,82.81
O010792,2026-02-16,ST10,AC01,1,49.0,0.0,49.0,19.6
O010793,2026-02-16,ST03,AP05,1,89.0,0.1,80.1,33.82
O010794,2026-02-16,ST05,AC02,2,45.0,0.0,90.0,34.2
O010795,2026-02-17,ST01,AP05,2,89.0,0.0,178.0,67.64
O010796,2026-02-17,ST03,AP04,1,89.0,0.0,89.0,37.38
O010797,2026-02-17,ST11,CL03,1,39.0,0.0,39.0,16.38
O010798,2026-02-17,ST05,AP03,1,99.0,0.1,89.1,39.6
O010799,2026-02-17,ST08,AP02,1,299.0,0.0,299.0,137.54
O010800,2026-02-17,ST02,TG01,1,349.0,0.0,349.0,202.42
O010801,2026-02-17,ST02,AP03,1,99.0,0.0,99.0,39.6
O010802,2026-02-17,ST02,FW02,1,219.0,0.1,197.1,109.5
O010803,2026-02-17,ST11,AC02,1,45.0,0.0,45.0,17.1
O010804,2026-02-17,ST05,AP04,2,89.0,0.0,178.0,74.76
O010805,2026-02-17,ST05,FW04,1,69.0,0.0,69.0,27.6
O010806,2026-02-18,ST09,AC03,2,129.0,0.0,258.0,121.26
O010807,2026-02-18,ST07,FW03,1,169.0,0.1,152.1,82.81
O010808,2026-02-18,ST03,AP03,2,99.0,0.0,198.0,79.2
O010809,2026-02-18,ST06,FW01,1,149.0,0.2,119.2,71.52
O010810,2026-02-18,ST07,CL03,1,39.0,0.0,39.0,16.38
O010811,2026-02-18,ST04,TG02,1,429.0,0.1,386.1,235.95
O010812,2026-02-18,ST02,AP01,2,249.0,0.1,448.2,219.12
O010813,2026-02-18,ST12,AP03,3,99.0,0.0,297.0,118.8
O010814,2026-02-18,ST04,SB02,1,119.0,0.2,95.2,57.12
O010815,2026-02-18,ST07,SB01,1,279.0,0.0,279.0,145.08
O010816,2026-02-18,ST11,AP05,3,89.0,0.0,267.0,101.46
O010817,2026-02-18,ST06,SB02,1,119.0,0.0,119.0,57.12
O010818,2026-02-18,ST06,FW01,1,149.0,0.0,149.0,71.52
O010819,2026-02-18,ST11,AC03,1,129.0,0.1,116.1,60.63
O010820,2026-02-19,ST01,AC02,1,45.0,0.1,40.5,17.1
O010821,2026-02-19,ST10,AC02,1,45.0,0.0,45.0,17.1
O010822,2026-02-19,ST09,SB02,1,119.0,0.0,119.0,57.12
O010823,2026-02-19,ST02,AP02,1,299.0,0.0,299.0,137.54
O010824,2026-02-19,ST03,FW04,2,69.0,0.0,138.0,55.2
O010825,2026-02-19,ST11,AP03,1,99.0,0.0,99.0,39.6
O010826,2026-02-19,ST07,AC02,1,45.0,0.0,45.0,17.1
O010827,2026-02-19,ST01,AP04,3,89.0,0.0,267.0,112.14
O010828,2026-02-19,ST09,TG01,1,349.0,0.1,314.1,202.42
O010829,2026-02-19,ST02,AP04,2,89.0,0.0,178.0,74.76
O010830,2026-02-20,ST04,CL02,1,229.0,0.0,229.0,125.95
O010831,2026-02-20,ST07,AP04,1,89.0,0.1,80.1,37.38
O010832,2026-02-20,ST07,AP02,1,299.0,0.1,269.1,137.54
O010833,2026-02-20,ST01,AP01,1,249.0,0.0,249.0,109.56
O010834,2026-02-20,ST03,FW02,2,219.0,0.0,438.0,219.0
O010835,2026-02-20,ST03,AC01,1,49.0,0.1,44.1,19.6
O010836,2026-02-20,ST11,CL04,2,24.0,0.0,48.0,16.8
O010837,2026-02-20,ST07,CK02,1,59.0,0.0,59.0,26.55
O010838,2026-02-20,ST11,FW01,2,149.0,0.0,298.0,143.04
O010839,2026-02-20,ST10,FW02,1,219.0,0.0,219.0,109.5
O010840,2026-02-21,ST07,AP05,3,89.0,0.2,213.6,101.46
O010841,2026-02-21,ST02,CK01,1,89.0,0.0,89.0,44.5
O010842,2026-02-21,ST04,FW02,2,219.0,0.0,438.0,219.0
O010843,2026-02-21,ST10,AC01,1,49.0,0.1,44.1,19.6
O010844,2026-02-21,ST01,AC05,1,35.0,0.1,31.5,11.55
O010845,2026-02-21,ST07,AP02,2,299.0,0.2,478.4,275.08
O010846,2026-02-21,ST10,SB01,1,279.0,0.0,279.0,145.08
O010847,2026-02-21,ST12,AP01,1,249.0,0.0,249.0,109.56
O010848,2026-02-21,ST05,AP02,1,299.0,0.0,299.0,137.54
O010849,2026-02-21,ST10,AP05,2,89.0,0.1,160.2,67.64
O010850,2026-02-21,ST04,FW04,3,69.0,0.0,207.0,82.8
O010851,2026-02-21,ST01,AC02,3,45.0,0.0,135.0,51.3
O010852,2026-02-21,ST01,FW01,2,149.0,0.1,268.2,143.04
O010853,2026-02-21,ST11,AP04,1,89.0,0.2,71.2,37.38
O010854,2026-02-21,ST01,AP04,2,89.0,0.0,178.0,74.76
O010855,2026-02-21,ST09,FW01,1,149.0,0.0,149.0,71.52
O010856,2026-02-21,ST11,SB01,1,279.0,0.1,251.1,145.08
O010857,2026-02-21,ST11,FW01,1,149.0,0.0,149.0,71.52
O010858,2026-02-21,ST11,AP03,1,99.0,0.0,99.0,39.6
O010859,2026-02-21,ST10,AP03,1,99.0,0.0,99.0,39.6
O010860,2026-02-21,ST10,FW04,1,69.0,0.0,69.0,27.6
O010861,2026-02-21,ST11,FW02,1,219.0,0.2,175.2,109.5
O010862,2026-02-22,ST05,TG01,2,349.0,0.1,628.2,404.84
O010863,2026-02-22,ST10,AP03,1,99.0,0.1,89.1,39.6
O010864,2026-02-22,ST02,AP03,1,99.0,0.1,89.1,39.6
O010865,2026-02-22,ST02,AP04,2,89.0,0.1,160.2,74.76
O010866,2026-02-22,ST01,AC05,2,35.0,0.2,56.0,23.1
O010867,2026-02-22,ST05,AC02,1,45.0,0.0,45.0,17.1
O010868,2026-02-22,ST05,AC01,1,49.0,0.0,49.0,19.6
O010869,2026-02-22,ST10,AP05,1,89.0,0.1,80.1,33.82
O010870,2026-02-22,ST07,AP02,1,299.0,0.1,269.1,137.54
O010871,2026-02-22,ST05,AP03,2,99.0,0.0,198.0,79.2
O010872,2026-02-22,ST09,CK02,1,59.0,0.0,59.0,26.55
O010873,2026-02-22,ST04,AP03,3,99.0,0.2,237.6,118.8
O010874,2026-02-22,ST05,FW03,3,169.0,0.0,507.0,248.43
O010875,2026-02-22,ST12,AP05,1,89.0,0.0,89.0,33.82
O010876,2026-02-22,ST11,AP01,2,249.0,0.0,498.0,219.12
O010877,2026-02-22,ST01,FW04,1,69.0,0.0,69.0,27.6
O010878,2026-02-23,ST05,AP03,1,99.0,0.0,99.0,39.6
O010879,2026-02-23,ST05,FW02,1,219.0,0.1,197.1,109.5
O010880,2026-02-23,ST04,FW02,1,219.0,0.2,175.2,109.5
O010881,2026-02-23,ST02,AC05,1,35.0,0.1,31.5,11.55
O010882,2026-02-23,ST02,CL02,1,229.0,0.0,229.0,125.95
O010883,2026-02-23,ST11,SB01,1,279.0,0.0,279.0,145.08
O010884,2026-02-23,ST07,AC04,2,139.0,0.0,278.0,125.1
O010885,2026-02-23,ST06,AC04,3,139.0,0.2,333.6,187.65
O010886,2026-02-24,ST11,AC04,1,139.0,0.2,111.2,62.55
O010887,2026-02-24,ST10,TG01,1,349.0,0.1,314.1,202.42
O010888,2026-02-24,ST02,AC01,1,49.0,0.1,44.1,19.6
O010889,2026-02-24,ST01,CL03,1,39.0,0.0,39.0,16.38
O010890,2026-02-24,ST10,AP02,1,299.0,0.1,269.1,137.54
O010891,2026-02-24,ST10,CK01,1,89.0,0.2,71.2,44.5
O010892,2026-02-24,ST09,CL02,1,229.0,0.2,183.2,125.95
O010893,2026-02-24,ST03,TG02,1,429.0,0.0,429.0,235.95
O010894,2026-02-24,ST11,CL03,3,39.0,0.0,117.0,49.14
O010895,2026-02-25,ST12,AP03,1,99.0,0.1,89.1,39.6
O010896,2026-02-25,ST05,AP05,1,89.0,0.2,71.2,33.82
O010897,2026-02-25,ST11,FW03,2,169.0,0.1,304.2,165.62
O010898,2026-02-25,ST12,CL04,2,24.0,0.0,48.0,16.8
O010899,2026-02-25,ST03,SB01,1,279.0,0.1,251.1,145.08
O010900,2026-02-25,ST10,AC04,1,139.0,0.2,111.2,62.55
O010901,2026-02-25,ST01,AP02,1,299.0,0.1,269.1,137.54
O010902,2026-02-25,ST11,FW01,1,149.0,0.2,119.2,71.52
O010903,2026-02-26,ST03,AC03,2,129.0,0.0,258.0,121.26
O010904,2026-02-26,ST10,FW02,1,219.0,0.1,197.1,109.5
O010905,2026-02-26,ST11,CL01,1,79.0,0.0,79.0,39.5
O010906,2026-02-26,ST02,AC05,2,35.0,0.1,63.0,23.1
O010907,2026-02-26,ST12,SB02,2,119.0,0.0,238.0,114.24
O010908,2026-02-26,ST06,AC01,2,49.0,0.0,98.0,39.2
O010909,2026-02-26,ST07,AP02,3,299.0,0.0,897.0,412.62
O010910,2026-02-26,ST09,FW04,2,69.0,0.2,110.4,55.2
O010911,2026-02-26,ST01,AP05,1,89.0,0.0,89.0,33.82
O010912,2026-02-26,ST04,AC04,2,139.0,0.0,278.0,125.1
O010913,2026-02-26,ST07,FW03,1,169.0,0.0,169.0,82.81
O010914,2026-02-26,ST01,AC05,1,35.0,0.0,35.0,11.55
O010915,2026-02-27,ST07,AC04,1,139.0,0.2,111.2,62.55
O010916,2026-02-27,ST02,AC05,1,35.0,0.1,31.5,11.55
O010917,2026-02-27,ST11,AP01,2,249.0,0.0,498.0,219.12
O010918,2026-02-27,ST11,AP05,1,89.0,0.1,80.1,33.82
O010919,2026-02-27,ST11,AC03,1,129.0,0.2,103.2,60.63
O010920,2026-02-27,ST07,AP04,2,89.0,0.1,160.2,74.76
O010921,2026-02-27,ST12,AC04,1,139.0,0.2,111.2,62.55
O010922,2026-02-28,ST07,AC01,1,49.0,0.0,49.0,19.6
O010923,2026-02-28,ST03,FW04,3,69.0,0.0,207.0,82.8
O010924,2026-02-28,ST11,AP01,1,249.0,0.2,199.2,109.56
O010925,2026-02-28,ST07,FW03,2,169.0,0.1,304.2,165.62
O010926,2026-02-28,ST01,AP01,2,249.0,0.2,398.4,219.12
O010927,2026-02-28,ST01,FW04,2,69.0,0.1,124.2,55.2
O010928,2026-02-28,ST05,AC05,1,35.0,0.0,35.0,11.55
O010929,2026-02-28,ST03,AP03,2,99.0,0.0,198.0,79.2
O010930,2026-02-28,ST04,CK01,1,89.0,0.2,71.2,44.5
O010931,2026-02-28,ST04,CK01,1,89.0,0.0,89.0,44.5
O010932,2026-02-28,ST05,AC02,2,45.0,0.1,81.0,34.2
O010933,2026-02-28,ST11,AC05,2,35.0,0.0,70.0,23.1
O010934,2026-02-28,ST09,FW01,1,149.0,0.0,149.0,71.52
O010935,2026-02-28,ST11,CK01,1,89.0,0.0,89.0,44.5
O010936,2026-03-01,ST03,FW03,1,169.0,0.0,169.0,82.81
O010937,2026-03-01,ST12,SB01,2,279.0,0.1,502.2,290.16
O010938,2026-03-01,ST01,AC01,3,49.0,0.0,147.0,58.8
O010939,2026-03-01,ST11,FW03,1,169.0,0.2,135.2,82.81
O010940,2026-03-01,ST11,AP01,1,249.0,0.0,249.0,109.56
O010941,2026-03-01,ST11,CL03,3,39.0,0.2,93.6,49.14
O010942,2026-03-01,ST06,CK01,1,89.0,0.0,89.0,44.5
O010943,2026-03-01,ST03,FW01,1,149.0,0.0,149.0,71.52
O010944,2026-03-01,ST04,AP02,1,299.0,0.0,299.0,137.54
O010945,2026-03-01,ST04,AC04,2,139.0,0.0,278.0,125.1
O010946,2026-03-01,ST10,CL02,1,229.0,0.2,183.2,125.95
O010947,2026-03-01,ST04,TG02,1,429.0,0.0,429.0,235.95
O010948,2026-03-01,ST12,AP04,1,89.0,0.1,80.1,37.38
O010949,2026-03-01,ST02,AP03,1,99.0,0.0,99.0,39.6
O010950,2026-03-01,ST06,AP05,2,89.0,0.2,142.4,67.64
O010951,2026-03-02,ST11,AP01,3,249.0,0.0,747.0,328.68
O010952,2026-03-02,ST03,AP03,1,99.0,0.0,99.0,39.6
O010953,2026-03-02,ST11,AP04,2,89.0,0.1,160.2,74.76
O010954,2026-03-02,ST06,AC04,1,139.0,0.0,139.0,62.55
O010955,2026-03-02,ST05,AC02,1,45.0,0.0,45.0,17.1
O010956,2026-03-02,ST10,AP04,1,89.0,0.0,89.0,37.38
O010957,2026-03-02,ST12,CL03,2,39.0,0.1,70.2,32.76
O010958,2026-03-02,ST03,FW02,1,219.0,0.2,175.2,109.5
O010959,2026-03-02,ST11,AC03,2,129.0,0.0,258.0,121.26
O010960,2026-03-02,ST04,AP05,3,89.0,0.0,267.0,101.46
O010961,2026-03-02,ST05,CK01,1,89.0,0.1,80.1,44.5
O010962,2026-03-03,ST01,TG02,1,429.0,0.0,429.0,235.95
O010963,2026-03-03,ST01,AC03,3,129.0,0.2,309.6,181.89
O010964,2026-03-03,ST08,AP04,1,89.0,0.0,89.0,37.38
O010965,2026-03-03,ST03,CL04,2,24.0,0.0,48.0,16.8
O010966,2026-03-03,ST07,SB02,1,119.0,0.2,95.2,57.12
O010967,2026-03-03,ST04,AP04,1,89.0,0.1,80.1,37.38
O010968,2026-03-03,ST09,FW04,1,69.0,0.0,69.0,27.6
O010969,2026-03-03,ST02,FW03,2,169.0,0.0,338.0,165.62
O010970,2026-03-03,ST07,AC03,1,129.0,0.2,103.2,60.63
O010971,2026-03-03,ST11,FW04,1,69.0,0.0,69.0,27.6
O010972,2026-03-03,ST11,AP03,1,99.0,0.0,99.0,39.6
O010973,2026-03-03,ST01,AC05,1,35.0,0.0,35.0,11.55
O010974,2026-03-03,ST09,FW01,1,149.0,0.0,149.0,71.52
O010975,2026-03-03,ST03,FW03,1,169.0,0.1,152.1,82.81
O010976,2026-03-03,ST02,AP01,1,249.0,0.0,249.0,109.56
O010977,2026-03-03,ST11,AP05,1,89.0,0.1,80.1,33.82
O010978,2026-03-03,ST11,AC03,2,129.0,0.0,258.0,121.26
O010979,2026-03-04,ST09,AC01,3,49.0,0.0,147.0,58.8
O010980,2026-03-04,ST01,AP04,1,89.0,0.1,80.1,37.38
O010981,2026-03-04,ST01,AP02,1,299.0,0.0,299.0,137.54
O010982,2026-03-04,ST10,AP02,1,299.0,0.2,239.2,137.54
O010983,2026-03-04,ST04,AP04,1,89.0,0.1,80.1,37.38
O010984,2026-03-04,ST07,AC05,1,35.0,0.0,35.0,11.55
O010985,2026-03-04,ST11,AP03,1,99.0,0.0,99.0,39.6
O010986,2026-03-04,ST11,AC02,3,45.0,0.0,135.0,51.3
O010987,2026-03-04,ST04,AP01,3,249.0,0.0,747.0,328.68
O010988,2026-03-04,ST07,CL04,1,24.0,0.0,24.0,8.4
O010989,2026-03-04,ST08,AC01,1,49.0,0.0,49.0,19.6
O010990,2026-03-04,ST03,AC03,1,129.0,0.0,129.0,60.63
O010991,2026-03-04,ST03,SB02,1,119.0,0.0,119.0,57.12
O010992,2026-03-04,ST02,FW03,2,169.0,0.1,304.2,165.62
O010993,2026-03-05,ST07,CL03,1,39.0,0.0,39.0,16.38
O010994,2026-03-05,ST02,AP03,1,99.0,0.0,99.0,39.6
O010995,2026-03-05,ST11,SB02,1,119.0,0.2,95.2,57.12
O010996,2026-03-05,ST11,AP03,1,99.0,0.1,89.1,39.6
O010997,2026-03-05,ST02,CL02,1,229.0,0.0,229.0,125.95
O010998,2026-03-05,ST10,AC02,1,45.0,0.1,40.5,17.1
O010999,2026-03-05,ST02,AC05,1,35.0,0.1,31.5,11.55
O011000,2026-03-05,ST11,FW04,1,69.0,0.0,69.0,27.6
O011001,2026-03-05,ST09,CL01,2,79.0,0.0,158.0,79.0
O011002,2026-03-05,ST09,AC05,2,35.0,0.0,70.0,23.1
O011003,2026-03-05,ST03,AP01,2,249.0,0.2,398.4,219.12
O011004,2026-03-05,ST10,AC04,1,139.0,0.1,125.1,62.55
O011005,2026-03-05,ST09,AC02,1,45.0,0.0,45.0,17.1
O011006,2026-03-05,ST04,AP03,1,99.0,0.0,99.0,39.6
O011007,2026-03-05,ST02,AP04,1,89.0,0.0,89.0,37.38
O011008,2026-03-05,ST09,TG02,2,429.0,0.0,858.0,471.9
O011009,2026-03-05,ST07,CL04,1,24.0,0.0,24.0,8.4
O011010,2026-03-05,ST03,FW01,2,149.0,0.0,298.0,143.04
O011011,2026-03-06,ST12,CK02,2,59.0,0.0,118.0,53.1
O011012,2026-03-06,ST10,FW01,1,149.0,0.0,149.0,71.52
O011013,2026-03-06,ST03,FW01,1,149.0,0.0,149.0,71.52
O011014,2026-03-06,ST02,AP04,2,89.0,0.0,178.0,74.76
O011015,2026-03-06,ST06,CK01,1,89.0,0.0,89.0,44.5
O011016,2026-03-06,ST04,AP02,1,299.0,0.1,269.1,137.54
O011017,2026-03-06,ST01,AC03,1,129.0,0.0,129.0,60.63
O011018,2026-03-06,ST04,AC05,1,35.0,0.2,28.0,11.55
O011019,2026-03-06,ST12,AC04,1,139.0,0.1,125.1,62.55
O011020,2026-03-06,ST03,AP01,3,249.0,0.2,597.6,328.68
O011021,2026-03-06,ST03,AC05,1,35.0,0.1,31.5,11.55
O011022,2026-03-06,ST06,AP04,1,89.0,0.0,89.0,37.38
O011023,2026-03-06,ST09,CK02,1,59.0,0.0,59.0,26.55
O011024,2026-03-06,ST11,FW03,1,169.0,0.1,152.1,82.81
O011025,2026-03-06,ST01,CL01,2,79.0,0.0,158.0,79.0
O011026,2026-03-06,ST04,AC04,1,139.0,0.2,111.2,62.55
O011027,2026-03-07,ST01,AC02,2,45.0,0.0,90.0,34.2
O011028,2026-03-07,ST04,SB01,1,279.0,0.0,279.0,145.08
O011029,2026-03-07,ST01,TG01,1,349.0,0.1,314.1,202.42
O011030,2026-03-07,ST09,AC03,1,129.0,0.0,129.0,60.63
O011031,2026-03-07,ST01,AC01,1,49.0,0.0,49.0,19.6
O011032,2026-03-07,ST02,FW01,2,149.0,0.1,268.2,143.04
O011033,2026-03-07,ST03,FW02,2,219.0,0.1,394.2,219.0
O011034,2026-03-07,ST01,FW04,1,69.0,0.0,69.0,27.6
O011035,2026-03-07,ST05,CL03,1,39.0,0.0,39.0,16.38
O011036,2026-03-07,ST11,CK01,1,89.0,0.1,80.1,44.5
O011037,2026-03-07,ST01,CK01,1,89.0,0.0,89.0,44.5
O011038,2026-03-07,ST09,CL02,1,229.0,0.0,229.0,125.95
O011039,2026-03-07,ST03,CK01,1,89.0,0.0,89.0,44.5
O011040,2026-03-07,ST07,FW01,1,149.0,0.0,149.0,71.52
O011041,2026-03-07,ST01,TG02,1,429.0,0.0,429.0,235.95
O011042,2026-03-07,ST11,AP02,1,299.0,0.0,299.0,137.54
O011043,2026-03-07,ST12,AP05,1,89.0,0.0,89.0,33.82
O011044,2026-03-07,ST09,CL02,1,229.0,0.0,229.0,125.95
O011045,2026-03-07,ST04,FW04,1,69.0,0.0,69.0,27.6
O011046,2026-03-07,ST10,SB02,1,119.0,0.0,119.0,57.12
O011047,2026-03-08,ST10,CL01,1,79.0,0.1,71.1,39.5
O011048,2026-03-08,ST07,CL04,1,24.0,0.1,21.6,8.4
O011049,2026-03-08,ST11,FW02,1,219.0,0.0,219.0,109.5
O011050,2026-03-08,ST10,FW04,3,69.0,0.0,207.0,82.8
O011051,2026-03-08,ST11,CL02,1,229.0,0.1,206.1,125.95
O011052,2026-03-08,ST07,AP02,1,299.0,0.0,299.0,137.54
O011053,2026-03-08,ST01,FW02,1,219.0,0.0,219.0,109.5
O011054,2026-03-08,ST10,FW01,1,149.0,0.1,134.1,71.52
O011055,2026-03-08,ST09,AP05,3,89.0,0.0,267.0,101.46
O011056,2026-03-08,ST05,FW01,2,149.0,0.2,238.4,143.04
O011057,2026-03-08,ST02,AP01,1,249.0,0.0,249.0,109.56
O011058,2026-03-08,ST01,FW04,1,69.0,0.0,69.0,27.6
O011059,2026-03-08,ST11,AP02,1,299.0,0.2,239.2,137.54
O011060,2026-03-08,ST12,FW02,1,219.0,0.0,219.0,109.5
O011061,2026-03-08,ST06,AC01,1,49.0,0.1,44.1,19.6
O011062,2026-03-08,ST02,FW03,1,169.0,0.2,135.2,82.81
O011063,2026-03-08,ST12,AP04,1,89.0,0.0,89.0,37.38
O011064,2026-03-08,ST06,CK02,1,59.0,0.0,59.0,26.55
O011065,2026-03-08,ST06,AP03,1,99.0,0.0,99.0,39.6
O011066,2026-03-08,ST05,AP03,1,99.0,0.0,99.0,39.6
O011067,2026-03-08,ST06,FW04,3,69.0,0.1,186.3,82.8
O011068,2026-03-08,ST12,CK01,1,89.0,0.0,89.0,44.5
O011069,2026-03-09,ST12,AC01,2,49.0,0.0,98.0,39.2
O011070,2026-03-09,ST10,AP02,1,299.0,0.1,269.1,137.54
O011071,2026-03-09,ST05,AC03,1,129.0,0.0,129.0,60.63
O011072,2026-03-09,ST11,AC05,1,35.0,0.0,35.0,11.55
O011073,2026-03-09,ST03,AP01,2,249.0,0.2,398.4,219.12
O011074,2026-03-09,ST02,AC01,1,49.0,0.2,39.2,19.6
O011075,2026-03-09,ST12,AC03,1,129.0,0.0,129.0,60.63
O011076,2026-03-09,ST01,AC03,1,129.0,0.0,129.0,60.63
O011077,2026-03-09,ST03,SB01,2,279.0,0.0,558.0,290.16
O011078,2026-03-09,ST01,FW04,1,69.0,0.1,62.1,27.6
O011079,2026-03-09,ST04,AC01,2,49.0,0.1,88.2,39.2
O011080,2026-03-09,ST08,CL01,2,79.0,0.0,158.0,79.0
O011081,2026-03-10,ST06,FW04,1,69.0,0.0,69.0,27.6
O011082,2026-03-10,ST12,AP01,2,249.0,0.0,498.0,219.12
O011083,2026-03-10,ST05,CL03,1,39.0,0.0,39.0,16.38
O011084,2026-03-10,ST09,AP03,3,99.0,0.0,297.0,118.8
O011085,2026-03-10,ST07,FW02,1,219.0,0.0,219.0,109.5
O011086,2026-03-10,ST07,FW01,1,149.0,0.0,149.0,71.52
O011087,2026-03-10,ST11,FW04,1,69.0,0.0,69.0,27.6
O011088,2026-03-10,ST10,AC02,1,45.0,0.2,36.0,17.1
O011089,2026-03-10,ST06,AP02,2,299.0,0.0,598.0,275.08
O011090,2026-03-10,ST06,AP01,1,249.0,0.0,249.0,109.56
O011091,2026-03-10,ST09,AP03,2,99.0,0.2,158.4,79.2
O011092,2026-03-10,ST06,AP02,1,299.0,0.0,299.0,137.54
O011093,2026-03-10,ST05,CL02,3,229.0,0.0,687.0,377.85
O011094,2026-03-11,ST05,FW03,3,169.0,0.1,456.3,248.43
O011095,2026-03-11,ST12,FW03,2,169.0,0.0,338.0,165.62
O011096,2026-03-11,ST10,AC03,1,129.0,0.1,116.1,60.63
O011097,2026-03-11,ST05,SB01,1,279.0,0.1,251.1,145.08
O011098,2026-03-11,ST01,AP03,2,99.0,0.0,198.0,79.2
O011099,2026-03-11,ST04,FW01,1,149.0,0.0,149.0,71.52
O011100,2026-03-11,ST11,AC05,3,35.0,0.2,84.0,34.65
O011101,2026-03-11,ST05,FW03,1,169.0,0.1,152.1,82.81
O011102,2026-03-11,ST01,FW04,2,69.0,0.1,124.2,55.2
O011103,2026-03-11,ST03,AC05,1,35.0,0.0,35.0,11.55
O011104,2026-03-11,ST07,AC05,1,35.0,0.0,35.0,11.55
O011105,2026-03-12,ST01,CL02,1,229.0,0.0,229.0,125.95
O011106,2026-03-12,ST09,FW03,1,169.0,0.0,169.0,82.81
O011107,2026-03-12,ST04,CL01,1,79.0,0.2,63.2,39.5
O011108,2026-03-12,ST11,FW04,1,69.0,0.1,62.1,27.6
O011109,2026-03-12,ST11,AC04,3,139.0,0.0,417.0,187.65
O011110,2026-03-12,ST02,TG01,2,349.0,0.0,698.0,404.84
O011111,2026-03-12,ST01,FW02,1,219.0,0.1,197.1,109.5
O011112,2026-03-13,ST11,AP02,1,299.0,0.0,299.0,137.54
O011113,2026-03-13,ST09,FW03,1,169.0,0.0,169.0,82.81
O011114,2026-03-13,ST12,AC02,1,45.0,0.0,45.0,17.1
O011115,2026-03-13,ST11,FW04,2,69.0,0.0,138.0,55.2
O011116,2026-03-13,ST12,FW02,1,219.0,0.1,197.1,109.5
O011117,2026-03-13,ST03,AC01,1,49.0,0.0,49.0,19.6
O011118,2026-03-13,ST10,SB02,1,119.0,0.0,119.0,57.12
O011119,2026-03-13,ST11,AP01,1,249.0,0.2,199.2,109.56
O011120,2026-03-13,ST07,TG01,2,349.0,0.0,698.0,404.84
O011121,2026-03-13,ST03,FW01,1,149.0,0.0,149.0,71.52
O011122,2026-03-13,ST07,AP03,1,99.0,0.1,89.1,39.6
O011123,2026-03-13,ST06,CK02,2,59.0,0.1,106.2,53.1
O011124,2026-03-13,ST07,AP03,1,99.0,0.0,99.0,39.6
O011125,2026-03-13,ST05,FW02,3,219.0,0.0,657.0,328.5
O011126,2026-03-13,ST06,FW04,1,69.0,0.1,62.1,27.6
O011127,2026-03-14,ST03,AP03,1,99.0,0.1,89.1,39.6
O011128,2026-03-14,ST12,AC03,2,129.0,0.1,232.2,121.26
O011129,2026-03-14,ST10,SB02,2,119.0,0.0,238.0,114.24
O011130,2026-03-14,ST11,AP02,1,299.0,0.1,269.1,137.54
